SWEEP START: 2026-04-18T06:49:02.530100
SWEEP DIR: outputs/pcl_sweeps/pcl_sweep_20260418_064902


====================================================================================================
[RUN 1/5] bs2_lr0.0003_lp0.1_temp0.07
START: 2026-04-18T06:49:02.530395
OUTPUT_DIR: outputs/pcl_sweeps/pcl_sweep_20260418_064902/bs2_lr0.0003_lp0.1_temp0.07
COMMAND: /data1/ztx/.conda/envs/mdta/bin/python -u train_p13d_pcl.py --pairs_csv data/raw/davis/pairs.csv --drug_1d_dir data/processed/davis/drug_1d_chemberta2 --protein_1d_dir data/processed/davis/protein_1d_esm2 --protein_3d_dir data/processed/davis/protein_3d_min --split_json data/splits/davis_fixed_split_size2.json --output_dir outputs/pcl_sweeps/pcl_sweep_20260418_064902/bs2_lr0.0003_lp0.1_temp0.07 --drug_1d_in_dim 768 --hidden_dim 128 --contrastive_dim 128 --dropout 0.1 --epochs 30 --batch_size 2 --lr 0.0003 --lambda_pcl 0.1 --temperature_init 0.07 --num_workers 0 --weight_decay 1e-05 --seed 42
====================================================================================================
Using device: cuda
[DavisDatasetP13D] input pairs: 30056
[DavisDatasetP13D] kept pairs : 28696
[DavisDatasetP13D] missing counts: {'drug_1d': 0, 'drug_2d': 0, 'protein_1d': 0, 'protein_3d': 1360}
TOTAL SIZE: 28696
TRAIN SIZE: 22956
VAL SIZE: 5740
SPLIT JSON: data/splits/davis_fixed_split_size2.json
MODEL: drug_1d + protein_1d + protein_3d + protein(1d-3d) contrastive learning

EPOCH 1/30
  SAVED NEW BEST MODEL | EPOCH=001 | BEST_VAL_RMSE=0.755001 | BEST_VAL_MAE=0.526195 | BEST_VAL_CI=0.772600 | BEST_VAL_RM2=0.278259

EPOCH 2/30
  STEP 100/11478 | TOTAL_LOSS=0.799042 | REG_LOSS=0.752470 | PCL_LOSS=0.465722 | MEAN_GATE=0.4355 | BATCH_RMSE=0.867450
  STEP 200/11478 | TOTAL_LOSS=0.305109 | REG_LOSS=0.300562 | PCL_LOSS=0.045470 | MEAN_GATE=0.4041 | BATCH_RMSE=0.548236
  STEP 300/11478 | TOTAL_LOSS=0.042718 | REG_LOSS=0.042718 | PCL_LOSS=0.000001 | MEAN_GATE=0.3999 | BATCH_RMSE=0.206683
  STEP 400/11478 | TOTAL_LOSS=0.039438 | REG_LOSS=0.039431 | PCL_LOSS=0.000064 | MEAN_GATE=0.4421 | BATCH_RMSE=0.198573
  STEP 500/11478 | TOTAL_LOSS=0.405554 | REG_LOSS=0.343467 | PCL_LOSS=0.620871 | MEAN_GATE=0.4107 | BATCH_RMSE=0.586060
  STEP 600/11478 | TOTAL_LOSS=0.356723 | REG_LOSS=0.352671 | PCL_LOSS=0.040522 | MEAN_GATE=0.4531 | BATCH_RMSE=0.593861
  STEP 700/11478 | TOTAL_LOSS=0.250333 | REG_LOSS=0.195677 | PCL_LOSS=0.546559 | MEAN_GATE=0.4735 | BATCH_RMSE=0.442354
  STEP 800/11478 | TOTAL_LOSS=0.095329 | REG_LOSS=0.040285 | PCL_LOSS=0.550440 | MEAN_GATE=0.3822 | BATCH_RMSE=0.200711
  STEP 900/11478 | TOTAL_LOSS=0.036526 | REG_LOSS=0.036411 | PCL_LOSS=0.001152 | MEAN_GATE=0.4153 | BATCH_RMSE=0.190816
  STEP 1000/11478 | TOTAL_LOSS=0.267660 | REG_LOSS=0.207309 | PCL_LOSS=0.603516 | MEAN_GATE=0.4393 | BATCH_RMSE=0.455311
  STEP 1100/11478 | TOTAL_LOSS=0.206622 | REG_LOSS=0.167865 | PCL_LOSS=0.387566 | MEAN_GATE=0.4363 | BATCH_RMSE=0.409713
  STEP 1200/11478 | TOTAL_LOSS=0.122075 | REG_LOSS=0.064808 | PCL_LOSS=0.572668 | MEAN_GATE=0.4394 | BATCH_RMSE=0.254575
  STEP 1300/11478 | TOTAL_LOSS=0.273476 | REG_LOSS=0.262561 | PCL_LOSS=0.109159 | MEAN_GATE=0.4393 | BATCH_RMSE=0.512407
  STEP 1400/11478 | TOTAL_LOSS=0.326667 | REG_LOSS=0.286406 | PCL_LOSS=0.402610 | MEAN_GATE=0.4289 | BATCH_RMSE=0.535169
  STEP 1500/11478 | TOTAL_LOSS=0.033682 | REG_LOSS=0.033623 | PCL_LOSS=0.000593 | MEAN_GATE=0.4463 | BATCH_RMSE=0.183365
  STEP 1600/11478 | TOTAL_LOSS=0.747673 | REG_LOSS=0.747673 | PCL_LOSS=0.000000 | MEAN_GATE=0.4733 | BATCH_RMSE=0.864681
  STEP 1700/11478 | TOTAL_LOSS=0.108542 | REG_LOSS=0.107696 | PCL_LOSS=0.008465 | MEAN_GATE=0.4221 | BATCH_RMSE=0.328170
  STEP 1800/11478 | TOTAL_LOSS=0.164109 | REG_LOSS=0.108226 | PCL_LOSS=0.558833 | MEAN_GATE=0.4347 | BATCH_RMSE=0.328977
  STEP 1900/11478 | TOTAL_LOSS=0.258485 | REG_LOSS=0.195128 | PCL_LOSS=0.633568 | MEAN_GATE=0.3833 | BATCH_RMSE=0.441733
  STEP 2000/11478 | TOTAL_LOSS=0.803734 | REG_LOSS=0.726676 | PCL_LOSS=0.770579 | MEAN_GATE=0.4195 | BATCH_RMSE=0.852453
  STEP 2100/11478 | TOTAL_LOSS=3.770489 | REG_LOSS=3.769781 | PCL_LOSS=0.007083 | MEAN_GATE=0.4502 | BATCH_RMSE=1.941592
  STEP 2200/11478 | TOTAL_LOSS=0.100148 | REG_LOSS=0.100148 | PCL_LOSS=0.000000 | MEAN_GATE=0.4672 | BATCH_RMSE=0.316462
  STEP 2300/11478 | TOTAL_LOSS=0.196243 | REG_LOSS=0.193853 | PCL_LOSS=0.023895 | MEAN_GATE=0.4950 | BATCH_RMSE=0.440288
  STEP 2400/11478 | TOTAL_LOSS=0.251300 | REG_LOSS=0.205778 | PCL_LOSS=0.455216 | MEAN_GATE=0.4691 | BATCH_RMSE=0.453628
  STEP 2500/11478 | TOTAL_LOSS=0.085338 | REG_LOSS=0.085338 | PCL_LOSS=0.000000 | MEAN_GATE=0.3520 | BATCH_RMSE=0.292127
  STEP 2600/11478 | TOTAL_LOSS=0.036437 | REG_LOSS=0.036437 | PCL_LOSS=0.000000 | MEAN_GATE=0.4213 | BATCH_RMSE=0.190885
  STEP 2700/11478 | TOTAL_LOSS=0.224971 | REG_LOSS=0.183770 | PCL_LOSS=0.412007 | MEAN_GATE=0.4545 | BATCH_RMSE=0.428685
  STEP 2800/11478 | TOTAL_LOSS=0.532598 | REG_LOSS=0.532598 | PCL_LOSS=0.000003 | MEAN_GATE=0.4729 | BATCH_RMSE=0.729793
  STEP 2900/11478 | TOTAL_LOSS=0.248122 | REG_LOSS=0.238758 | PCL_LOSS=0.093642 | MEAN_GATE=0.2986 | BATCH_RMSE=0.488629
  STEP 3000/11478 | TOTAL_LOSS=1.454348 | REG_LOSS=1.441525 | PCL_LOSS=0.128226 | MEAN_GATE=0.2721 | BATCH_RMSE=1.200635
  STEP 3100/11478 | TOTAL_LOSS=0.108446 | REG_LOSS=0.108446 | PCL_LOSS=0.000000 | MEAN_GATE=0.2509 | BATCH_RMSE=0.329311
  STEP 3200/11478 | TOTAL_LOSS=0.828872 | REG_LOSS=0.828784 | PCL_LOSS=0.000873 | MEAN_GATE=0.4505 | BATCH_RMSE=0.910376
  STEP 3300/11478 | TOTAL_LOSS=0.330976 | REG_LOSS=0.330962 | PCL_LOSS=0.000141 | MEAN_GATE=0.3368 | BATCH_RMSE=0.575293
  STEP 3400/11478 | TOTAL_LOSS=0.007856 | REG_LOSS=0.007847 | PCL_LOSS=0.000088 | MEAN_GATE=0.3017 | BATCH_RMSE=0.088585
  STEP 3500/11478 | TOTAL_LOSS=0.810587 | REG_LOSS=0.810587 | PCL_LOSS=0.000000 | MEAN_GATE=0.4278 | BATCH_RMSE=0.900326
  STEP 3600/11478 | TOTAL_LOSS=0.114732 | REG_LOSS=0.108215 | PCL_LOSS=0.065169 | MEAN_GATE=0.2949 | BATCH_RMSE=0.328961
  STEP 3700/11478 | TOTAL_LOSS=1.932454 | REG_LOSS=1.904116 | PCL_LOSS=0.283378 | MEAN_GATE=0.3455 | BATCH_RMSE=1.379897
  STEP 3800/11478 | TOTAL_LOSS=0.066130 | REG_LOSS=0.066130 | PCL_LOSS=0.000003 | MEAN_GATE=0.3389 | BATCH_RMSE=0.257157
  STEP 3900/11478 | TOTAL_LOSS=1.262873 | REG_LOSS=1.262056 | PCL_LOSS=0.008172 | MEAN_GATE=0.4316 | BATCH_RMSE=1.123412
  STEP 4000/11478 | TOTAL_LOSS=2.858971 | REG_LOSS=2.858971 | PCL_LOSS=0.000000 | MEAN_GATE=0.4092 | BATCH_RMSE=1.690849
  STEP 4100/11478 | TOTAL_LOSS=8.745792 | REG_LOSS=8.745143 | PCL_LOSS=0.006495 | MEAN_GATE=0.3690 | BATCH_RMSE=2.957219
  STEP 4200/11478 | TOTAL_LOSS=0.017089 | REG_LOSS=0.017067 | PCL_LOSS=0.000223 | MEAN_GATE=0.3412 | BATCH_RMSE=0.130641
  STEP 4300/11478 | TOTAL_LOSS=3.291082 | REG_LOSS=3.291082 | PCL_LOSS=0.000001 | MEAN_GATE=0.3810 | BATCH_RMSE=1.814134
  STEP 4400/11478 | TOTAL_LOSS=0.286349 | REG_LOSS=0.259120 | PCL_LOSS=0.272292 | MEAN_GATE=0.4070 | BATCH_RMSE=0.509038
  STEP 4500/11478 | TOTAL_LOSS=0.213670 | REG_LOSS=0.213662 | PCL_LOSS=0.000073 | MEAN_GATE=0.3665 | BATCH_RMSE=0.462236
  STEP 4600/11478 | TOTAL_LOSS=0.165489 | REG_LOSS=0.165259 | PCL_LOSS=0.002304 | MEAN_GATE=0.3724 | BATCH_RMSE=0.406520
  STEP 4700/11478 | TOTAL_LOSS=0.149271 | REG_LOSS=0.149271 | PCL_LOSS=0.000000 | MEAN_GATE=0.4365 | BATCH_RMSE=0.386356
  STEP 4800/11478 | TOTAL_LOSS=1.227025 | REG_LOSS=1.166420 | PCL_LOSS=0.606046 | MEAN_GATE=0.3155 | BATCH_RMSE=1.080009
  STEP 4900/11478 | TOTAL_LOSS=0.873982 | REG_LOSS=0.873710 | PCL_LOSS=0.002718 | MEAN_GATE=0.3190 | BATCH_RMSE=0.934725
  STEP 5000/11478 | TOTAL_LOSS=0.014153 | REG_LOSS=0.014129 | PCL_LOSS=0.000238 | MEAN_GATE=0.2195 | BATCH_RMSE=0.118865
  STEP 5100/11478 | TOTAL_LOSS=1.392865 | REG_LOSS=1.332124 | PCL_LOSS=0.607409 | MEAN_GATE=0.2180 | BATCH_RMSE=1.154177
  STEP 5200/11478 | TOTAL_LOSS=0.234299 | REG_LOSS=0.215169 | PCL_LOSS=0.191303 | MEAN_GATE=0.2663 | BATCH_RMSE=0.463863
  STEP 5300/11478 | TOTAL_LOSS=0.167944 | REG_LOSS=0.167944 | PCL_LOSS=0.000001 | MEAN_GATE=0.2975 | BATCH_RMSE=0.409810
  STEP 5400/11478 | TOTAL_LOSS=0.499757 | REG_LOSS=0.443283 | PCL_LOSS=0.564734 | MEAN_GATE=0.2681 | BATCH_RMSE=0.665795
  STEP 5500/11478 | TOTAL_LOSS=0.314336 | REG_LOSS=0.314336 | PCL_LOSS=0.000000 | MEAN_GATE=0.3400 | BATCH_RMSE=0.560657
  STEP 5600/11478 | TOTAL_LOSS=0.092408 | REG_LOSS=0.052924 | PCL_LOSS=0.394841 | MEAN_GATE=0.3457 | BATCH_RMSE=0.230052
  STEP 5700/11478 | TOTAL_LOSS=0.032066 | REG_LOSS=0.030991 | PCL_LOSS=0.010752 | MEAN_GATE=0.3445 | BATCH_RMSE=0.176042
  STEP 5800/11478 | TOTAL_LOSS=0.130109 | REG_LOSS=0.129850 | PCL_LOSS=0.002594 | MEAN_GATE=0.3900 | BATCH_RMSE=0.360347
  STEP 5900/11478 | TOTAL_LOSS=0.220939 | REG_LOSS=0.142806 | PCL_LOSS=0.781327 | MEAN_GATE=0.4528 | BATCH_RMSE=0.377897
  STEP 6000/11478 | TOTAL_LOSS=0.041684 | REG_LOSS=0.041683 | PCL_LOSS=0.000014 | MEAN_GATE=0.3572 | BATCH_RMSE=0.204164
  STEP 6100/11478 | TOTAL_LOSS=0.029735 | REG_LOSS=0.029203 | PCL_LOSS=0.005326 | MEAN_GATE=0.2598 | BATCH_RMSE=0.170888
  STEP 6200/11478 | TOTAL_LOSS=0.274546 | REG_LOSS=0.200437 | PCL_LOSS=0.741090 | MEAN_GATE=0.2978 | BATCH_RMSE=0.447702
  STEP 6300/11478 | TOTAL_LOSS=0.032282 | REG_LOSS=0.032282 | PCL_LOSS=0.000000 | MEAN_GATE=0.2564 | BATCH_RMSE=0.179671
  STEP 6400/11478 | TOTAL_LOSS=1.095914 | REG_LOSS=1.095896 | PCL_LOSS=0.000186 | MEAN_GATE=0.2965 | BATCH_RMSE=1.046850
  STEP 6500/11478 | TOTAL_LOSS=0.039909 | REG_LOSS=0.039871 | PCL_LOSS=0.000388 | MEAN_GATE=0.2782 | BATCH_RMSE=0.199676
  STEP 6600/11478 | TOTAL_LOSS=0.799155 | REG_LOSS=0.799155 | PCL_LOSS=0.000000 | MEAN_GATE=0.3090 | BATCH_RMSE=0.893955
  STEP 6700/11478 | TOTAL_LOSS=0.135764 | REG_LOSS=0.135764 | PCL_LOSS=0.000000 | MEAN_GATE=0.4002 | BATCH_RMSE=0.368461
  STEP 6800/11478 | TOTAL_LOSS=0.033482 | REG_LOSS=0.033480 | PCL_LOSS=0.000028 | MEAN_GATE=0.3015 | BATCH_RMSE=0.182974
  STEP 6900/11478 | TOTAL_LOSS=1.649724 | REG_LOSS=1.649724 | PCL_LOSS=0.000004 | MEAN_GATE=0.2530 | BATCH_RMSE=1.284416
  STEP 7000/11478 | TOTAL_LOSS=0.141399 | REG_LOSS=0.038996 | PCL_LOSS=1.024029 | MEAN_GATE=0.3056 | BATCH_RMSE=0.197475
  STEP 7100/11478 | TOTAL_LOSS=0.156633 | REG_LOSS=0.156541 | PCL_LOSS=0.000917 | MEAN_GATE=0.3105 | BATCH_RMSE=0.395653
  STEP 7200/11478 | TOTAL_LOSS=0.632057 | REG_LOSS=0.550865 | PCL_LOSS=0.811921 | MEAN_GATE=0.2457 | BATCH_RMSE=0.742203
  STEP 7300/11478 | TOTAL_LOSS=0.043298 | REG_LOSS=0.043298 | PCL_LOSS=0.000000 | MEAN_GATE=0.4146 | BATCH_RMSE=0.208081
  STEP 7400/11478 | TOTAL_LOSS=0.348051 | REG_LOSS=0.327494 | PCL_LOSS=0.205571 | MEAN_GATE=0.3162 | BATCH_RMSE=0.572271
  STEP 7500/11478 | TOTAL_LOSS=0.437746 | REG_LOSS=0.436170 | PCL_LOSS=0.015761 | MEAN_GATE=0.3517 | BATCH_RMSE=0.660432
  STEP 7600/11478 | TOTAL_LOSS=1.440789 | REG_LOSS=1.440769 | PCL_LOSS=0.000197 | MEAN_GATE=0.4270 | BATCH_RMSE=1.200320
  STEP 7700/11478 | TOTAL_LOSS=0.159229 | REG_LOSS=0.125746 | PCL_LOSS=0.334826 | MEAN_GATE=0.2815 | BATCH_RMSE=0.354607
  STEP 7800/11478 | TOTAL_LOSS=0.102493 | REG_LOSS=0.102492 | PCL_LOSS=0.000004 | MEAN_GATE=0.3628 | BATCH_RMSE=0.320144
  STEP 7900/11478 | TOTAL_LOSS=0.130308 | REG_LOSS=0.130308 | PCL_LOSS=0.000000 | MEAN_GATE=0.3111 | BATCH_RMSE=0.360982
  STEP 8000/11478 | TOTAL_LOSS=2.065235 | REG_LOSS=2.065235 | PCL_LOSS=0.000000 | MEAN_GATE=0.4118 | BATCH_RMSE=1.437093
  STEP 8100/11478 | TOTAL_LOSS=0.215312 | REG_LOSS=0.215266 | PCL_LOSS=0.000464 | MEAN_GATE=0.3106 | BATCH_RMSE=0.463967
  STEP 8200/11478 | TOTAL_LOSS=0.101043 | REG_LOSS=0.101043 | PCL_LOSS=0.000000 | MEAN_GATE=0.3949 | BATCH_RMSE=0.317872
  STEP 8300/11478 | TOTAL_LOSS=0.247733 | REG_LOSS=0.198149 | PCL_LOSS=0.495840 | MEAN_GATE=0.2589 | BATCH_RMSE=0.445139
  STEP 8400/11478 | TOTAL_LOSS=0.013828 | REG_LOSS=0.007608 | PCL_LOSS=0.062205 | MEAN_GATE=0.2599 | BATCH_RMSE=0.087224
  STEP 8500/11478 | TOTAL_LOSS=0.653129 | REG_LOSS=0.648522 | PCL_LOSS=0.046070 | MEAN_GATE=0.3085 | BATCH_RMSE=0.805309
  STEP 8600/11478 | TOTAL_LOSS=0.059039 | REG_LOSS=0.012505 | PCL_LOSS=0.465341 | MEAN_GATE=0.3417 | BATCH_RMSE=0.111824
  STEP 8700/11478 | TOTAL_LOSS=0.004027 | REG_LOSS=0.004005 | PCL_LOSS=0.000217 | MEAN_GATE=0.2333 | BATCH_RMSE=0.063288
  STEP 8800/11478 | TOTAL_LOSS=0.110574 | REG_LOSS=0.035396 | PCL_LOSS=0.751777 | MEAN_GATE=0.3607 | BATCH_RMSE=0.188138
  STEP 8900/11478 | TOTAL_LOSS=0.018147 | REG_LOSS=0.018147 | PCL_LOSS=0.000001 | MEAN_GATE=0.2274 | BATCH_RMSE=0.134710
  STEP 9000/11478 | TOTAL_LOSS=0.203787 | REG_LOSS=0.187277 | PCL_LOSS=0.165098 | MEAN_GATE=0.3022 | BATCH_RMSE=0.432755
  STEP 9100/11478 | TOTAL_LOSS=2.447122 | REG_LOSS=2.447122 | PCL_LOSS=0.000000 | MEAN_GATE=0.2373 | BATCH_RMSE=1.564328
  STEP 9200/11478 | TOTAL_LOSS=0.328442 | REG_LOSS=0.313561 | PCL_LOSS=0.148814 | MEAN_GATE=0.1743 | BATCH_RMSE=0.559965
  STEP 9300/11478 | TOTAL_LOSS=0.402577 | REG_LOSS=0.401166 | PCL_LOSS=0.014111 | MEAN_GATE=0.2122 | BATCH_RMSE=0.633377
  STEP 9400/11478 | TOTAL_LOSS=0.453514 | REG_LOSS=0.453442 | PCL_LOSS=0.000715 | MEAN_GATE=0.2169 | BATCH_RMSE=0.673381
  STEP 9500/11478 | TOTAL_LOSS=0.144954 | REG_LOSS=0.144875 | PCL_LOSS=0.000797 | MEAN_GATE=0.2644 | BATCH_RMSE=0.380624
  STEP 9600/11478 | TOTAL_LOSS=3.951483 | REG_LOSS=3.951483 | PCL_LOSS=0.000002 | MEAN_GATE=0.3597 | BATCH_RMSE=1.987834
  STEP 9700/11478 | TOTAL_LOSS=0.652831 | REG_LOSS=0.652831 | PCL_LOSS=0.000000 | MEAN_GATE=0.2468 | BATCH_RMSE=0.807979
  STEP 9800/11478 | TOTAL_LOSS=2.310971 | REG_LOSS=2.310971 | PCL_LOSS=0.000000 | MEAN_GATE=0.2019 | BATCH_RMSE=1.520188
  STEP 9900/11478 | TOTAL_LOSS=5.231700 | REG_LOSS=5.184216 | PCL_LOSS=0.474846 | MEAN_GATE=0.2413 | BATCH_RMSE=2.276887
  STEP 10000/11478 | TOTAL_LOSS=0.798034 | REG_LOSS=0.798034 | PCL_LOSS=0.000001 | MEAN_GATE=0.2121 | BATCH_RMSE=0.893328
  STEP 10100/11478 | TOTAL_LOSS=0.264509 | REG_LOSS=0.209331 | PCL_LOSS=0.551777 | MEAN_GATE=0.3157 | BATCH_RMSE=0.457527
  STEP 10200/11478 | TOTAL_LOSS=0.658592 | REG_LOSS=0.658383 | PCL_LOSS=0.002087 | MEAN_GATE=0.2430 | BATCH_RMSE=0.811408
  STEP 10300/11478 | TOTAL_LOSS=0.474310 | REG_LOSS=0.467351 | PCL_LOSS=0.069589 | MEAN_GATE=0.2856 | BATCH_RMSE=0.683631
  STEP 10400/11478 | TOTAL_LOSS=0.182067 | REG_LOSS=0.182067 | PCL_LOSS=0.000000 | MEAN_GATE=0.3052 | BATCH_RMSE=0.426693
  STEP 10500/11478 | TOTAL_LOSS=0.638830 | REG_LOSS=0.638426 | PCL_LOSS=0.004045 | MEAN_GATE=0.3892 | BATCH_RMSE=0.799016
  STEP 10600/11478 | TOTAL_LOSS=0.123674 | REG_LOSS=0.052788 | PCL_LOSS=0.708859 | MEAN_GATE=0.3467 | BATCH_RMSE=0.229756
  STEP 10700/11478 | TOTAL_LOSS=0.098141 | REG_LOSS=0.098141 | PCL_LOSS=0.000000 | MEAN_GATE=0.1741 | BATCH_RMSE=0.313274
  STEP 10800/11478 | TOTAL_LOSS=0.067458 | REG_LOSS=0.053326 | PCL_LOSS=0.141325 | MEAN_GATE=0.1558 | BATCH_RMSE=0.230923
  STEP 10900/11478 | TOTAL_LOSS=0.374991 | REG_LOSS=0.374972 | PCL_LOSS=0.000190 | MEAN_GATE=0.2566 | BATCH_RMSE=0.612350
  STEP 11000/11478 | TOTAL_LOSS=3.629104 | REG_LOSS=3.629104 | PCL_LOSS=0.000000 | MEAN_GATE=0.1760 | BATCH_RMSE=1.905021
  STEP 11100/11478 | TOTAL_LOSS=0.054629 | REG_LOSS=0.051802 | PCL_LOSS=0.028268 | MEAN_GATE=0.2146 | BATCH_RMSE=0.227601
  STEP 11200/11478 | TOTAL_LOSS=5.469126 | REG_LOSS=5.421628 | PCL_LOSS=0.474979 | MEAN_GATE=0.2159 | BATCH_RMSE=2.328439
  STEP 11300/11478 | TOTAL_LOSS=0.204094 | REG_LOSS=0.133209 | PCL_LOSS=0.708847 | MEAN_GATE=0.3108 | BATCH_RMSE=0.364979
  STEP 11400/11478 | TOTAL_LOSS=1.593724 | REG_LOSS=1.593692 | PCL_LOSS=0.000319 | MEAN_GATE=0.3526 | BATCH_RMSE=1.262415
[EPOCH 002/030] TRAIN: TOTAL=0.743503 | REG=0.719420 | PCL=0.240828 | RMSE=0.848186 | MAE=0.595341 | CI=0.713249 | RM2=0.157277
[EPOCH 002/030] VAL  : TOTAL=0.725243 | REG=0.704040 | PCL=0.212029 | RMSE=0.839071 | MAE=0.504476 | CI=0.772910 | RM2=0.276594

EPOCH 3/30
  STEP 100/11478 | TOTAL_LOSS=0.897996 | REG_LOSS=0.897961 | PCL_LOSS=0.000345 | MEAN_GATE=0.3528 | BATCH_RMSE=0.947608
  STEP 200/11478 | TOTAL_LOSS=0.301159 | REG_LOSS=0.300788 | PCL_LOSS=0.003709 | MEAN_GATE=0.2671 | BATCH_RMSE=0.548441
  STEP 300/11478 | TOTAL_LOSS=0.471906 | REG_LOSS=0.408188 | PCL_LOSS=0.637185 | MEAN_GATE=0.1805 | BATCH_RMSE=0.638896
  STEP 400/11478 | TOTAL_LOSS=0.107507 | REG_LOSS=0.107507 | PCL_LOSS=0.000000 | MEAN_GATE=0.3187 | BATCH_RMSE=0.327883
  STEP 500/11478 | TOTAL_LOSS=9.936303 | REG_LOSS=9.936303 | PCL_LOSS=0.000001 | MEAN_GATE=0.1640 | BATCH_RMSE=3.152190
  STEP 600/11478 | TOTAL_LOSS=0.312600 | REG_LOSS=0.257421 | PCL_LOSS=0.551792 | MEAN_GATE=0.2900 | BATCH_RMSE=0.507367
  STEP 700/11478 | TOTAL_LOSS=0.534351 | REG_LOSS=0.477307 | PCL_LOSS=0.570444 | MEAN_GATE=0.3372 | BATCH_RMSE=0.690874
  STEP 800/11478 | TOTAL_LOSS=0.311960 | REG_LOSS=0.311960 | PCL_LOSS=0.000001 | MEAN_GATE=0.3823 | BATCH_RMSE=0.558534
  STEP 900/11478 | TOTAL_LOSS=0.284362 | REG_LOSS=0.193206 | PCL_LOSS=0.911553 | MEAN_GATE=0.1755 | BATCH_RMSE=0.439552
  STEP 1000/11478 | TOTAL_LOSS=0.670954 | REG_LOSS=0.670952 | PCL_LOSS=0.000021 | MEAN_GATE=0.3861 | BATCH_RMSE=0.819116
  STEP 1100/11478 | TOTAL_LOSS=0.275409 | REG_LOSS=0.251316 | PCL_LOSS=0.240922 | MEAN_GATE=0.2645 | BATCH_RMSE=0.501315
  STEP 1200/11478 | TOTAL_LOSS=0.029887 | REG_LOSS=0.016404 | PCL_LOSS=0.134834 | MEAN_GATE=0.2057 | BATCH_RMSE=0.128077
  STEP 1300/11478 | TOTAL_LOSS=0.453126 | REG_LOSS=0.402458 | PCL_LOSS=0.506678 | MEAN_GATE=0.1989 | BATCH_RMSE=0.634396
  STEP 1400/11478 | TOTAL_LOSS=0.410698 | REG_LOSS=0.383359 | PCL_LOSS=0.273390 | MEAN_GATE=0.3320 | BATCH_RMSE=0.619160
  STEP 1500/11478 | TOTAL_LOSS=0.047777 | REG_LOSS=0.047673 | PCL_LOSS=0.001037 | MEAN_GATE=0.1875 | BATCH_RMSE=0.218342
  STEP 1600/11478 | TOTAL_LOSS=2.266587 | REG_LOSS=2.266587 | PCL_LOSS=0.000000 | MEAN_GATE=0.2568 | BATCH_RMSE=1.505519
  STEP 1700/11478 | TOTAL_LOSS=0.486402 | REG_LOSS=0.417697 | PCL_LOSS=0.687049 | MEAN_GATE=0.1385 | BATCH_RMSE=0.646295
  STEP 1800/11478 | TOTAL_LOSS=0.046090 | REG_LOSS=0.046084 | PCL_LOSS=0.000058 | MEAN_GATE=0.1792 | BATCH_RMSE=0.214671
  STEP 1900/11478 | TOTAL_LOSS=0.480431 | REG_LOSS=0.480431 | PCL_LOSS=0.000001 | MEAN_GATE=0.3681 | BATCH_RMSE=0.693132
  STEP 2000/11478 | TOTAL_LOSS=0.238469 | REG_LOSS=0.183956 | PCL_LOSS=0.545128 | MEAN_GATE=0.3667 | BATCH_RMSE=0.428901
  STEP 2100/11478 | TOTAL_LOSS=0.011280 | REG_LOSS=0.011278 | PCL_LOSS=0.000014 | MEAN_GATE=0.2618 | BATCH_RMSE=0.106200
  STEP 2200/11478 | TOTAL_LOSS=0.725356 | REG_LOSS=0.725356 | PCL_LOSS=0.000000 | MEAN_GATE=0.2290 | BATCH_RMSE=0.851678
  STEP 2300/11478 | TOTAL_LOSS=0.133973 | REG_LOSS=0.133957 | PCL_LOSS=0.000160 | MEAN_GATE=0.2267 | BATCH_RMSE=0.366001
  STEP 2400/11478 | TOTAL_LOSS=0.374633 | REG_LOSS=0.340887 | PCL_LOSS=0.337463 | MEAN_GATE=0.3043 | BATCH_RMSE=0.583855
  STEP 2500/11478 | TOTAL_LOSS=0.158244 | REG_LOSS=0.158244 | PCL_LOSS=0.000001 | MEAN_GATE=0.2125 | BATCH_RMSE=0.397799
  STEP 2600/11478 | TOTAL_LOSS=0.066030 | REG_LOSS=0.066030 | PCL_LOSS=0.000000 | MEAN_GATE=0.1804 | BATCH_RMSE=0.256963
  STEP 2700/11478 | TOTAL_LOSS=0.838164 | REG_LOSS=0.772692 | PCL_LOSS=0.654721 | MEAN_GATE=0.4546 | BATCH_RMSE=0.879029
  STEP 2800/11478 | TOTAL_LOSS=0.044217 | REG_LOSS=0.044217 | PCL_LOSS=0.000000 | MEAN_GATE=0.2327 | BATCH_RMSE=0.210278
  STEP 2900/11478 | TOTAL_LOSS=0.273516 | REG_LOSS=0.273516 | PCL_LOSS=0.000000 | MEAN_GATE=0.2120 | BATCH_RMSE=0.522988
  STEP 3000/11478 | TOTAL_LOSS=0.008389 | REG_LOSS=0.008389 | PCL_LOSS=0.000000 | MEAN_GATE=0.1540 | BATCH_RMSE=0.091594
  STEP 3100/11478 | TOTAL_LOSS=0.546606 | REG_LOSS=0.543445 | PCL_LOSS=0.031603 | MEAN_GATE=0.3586 | BATCH_RMSE=0.737187
  STEP 3200/11478 | TOTAL_LOSS=0.020250 | REG_LOSS=0.020250 | PCL_LOSS=0.000000 | MEAN_GATE=0.2021 | BATCH_RMSE=0.142302
  STEP 3300/11478 | TOTAL_LOSS=0.072064 | REG_LOSS=0.029294 | PCL_LOSS=0.427700 | MEAN_GATE=0.2247 | BATCH_RMSE=0.171155
